"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","condition","trial_num","correct_response","correct","exp_id"
"686","71","poldrack-single-stim","370","617848","0.0-331.0","sub-14_ses-03_1","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","BX","25","71","true",""
"-1","-1","poldrack-single-stim","371","618369","0.0-332.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","test","BY","26","","",""
"-1","-1","poldrack-single-stim","372","620388","0.0-333.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","373","621909","0.0-334.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","test","BY","26","71","false",""
"-1","-1","poldrack-single-stim","374","622427","0.0-335.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","27","","",""
"-1","-1","poldrack-single-stim","375","624440","0.0-336.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","376","625958","0.0-337.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","27","89","false",""
"-1","-1","poldrack-single-stim","377","626479","0.0-338.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","28","","",""
"-1","-1","poldrack-single-stim","378","628499","0.0-339.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"863","89","poldrack-single-stim","379","630148","0.0-340.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","28","89","true",""
"-1","-1","poldrack-single-stim","380","630670","0.0-341.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","29","","",""
"-1","-1","poldrack-single-stim","381","632679","0.0-342.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","382","634879","0.0-343.0","sub-14_ses-03_1","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","AY","29","71","false",""
"-1","-1","poldrack-single-stim","383","635399","0.0-344.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","30","","",""
"-1","-1","poldrack-single-stim","384","637419","0.0-345.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","385","639749","0.0-346.0","sub-14_ses-03_1","","2316","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","test","AY","30","71","false",""
"-1","-1","poldrack-single-stim","386","640261","0.0-347.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","test","BX","31","","",""
"-1","-1","poldrack-single-stim","387","642268","0.0-348.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","388","643909","0.0-349.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","BX","31","71","false",""
"-1","-1","poldrack-single-stim","389","644429","0.0-350.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","test","BX","32","","",""
"-1","-1","poldrack-single-stim","390","646448","0.0-351.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","391","648638","0.0-352.0","sub-14_ses-03_1","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","BX","32","71","false",""
"-1","-1","poldrack-single-stim","392","649158","0.0-353.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","33","","",""
"-1","-1","poldrack-single-stim","393","651179","0.0-354.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","394","653239","0.0-355.0","sub-14_ses-03_1","","2044","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","test","AY","33","71","false",""
"-1","-1","poldrack-single-stim","395","653759","0.0-356.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","34","","",""
"-1","-1","poldrack-single-stim","396","655779","0.0-357.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"856","89","poldrack-single-stim","397","657568","0.0-358.0","sub-14_ses-03_1","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","34","89","true",""
"-1","-1","poldrack-single-stim","398","658079","0.0-359.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","35","","",""
"-1","-1","poldrack-single-stim","399","660100","0.0-360.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"611","89","poldrack-single-stim","400","661618","0.0-361.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","35","89","true",""
"-1","-1","poldrack-single-stim","401","662139","0.0-362.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","36","","",""
"-1","-1","poldrack-single-stim","402","664148","0.0-363.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"598","89","poldrack-single-stim","403","666338","0.0-364.0","sub-14_ses-03_1","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","36","89","true",""
"-1","-1","poldrack-single-stim","404","666859","0.0-365.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","37","","",""
"-1","-1","poldrack-single-stim","405","668868","0.0-366.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"907","71","poldrack-single-stim","406","671338","0.0-367.0","sub-14_ses-03_1","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","test","AY","37","71","true",""
"-1","-1","poldrack-single-stim","407","671848","0.0-368.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","38","","",""
"-1","-1","poldrack-single-stim","408","673869","0.0-369.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"1235","71","poldrack-single-stim","409","675520","0.0-370.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","38","89","false",""
"-1","-1","poldrack-single-stim","410","676037","0.0-371.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","39","","",""
"-1","-1","poldrack-single-stim","411","678049","0.0-372.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"731","71","poldrack-single-stim","412","679968","0.0-373.0","sub-14_ses-03_1","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","39","89","false",""
"-1","-1","poldrack-single-stim","413","687488","0.0-374.0","sub-14_ses-03_1","","7500","1000","rest_block","","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","",""
"-1","-1","poldrack-single-stim","414","690019","0.0-375.0","sub-14_ses-03_1","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","",""
"-1","-1","poldrack-single-stim","415","691060","0.0-376.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","0","","",""
"-1","-1","poldrack-single-stim","416","693078","0.0-377.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","417","694867","0.0-378.0","sub-14_ses-03_1","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","0","89","false",""
"-1","-1","poldrack-single-stim","418","695388","0.0-379.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","1","","",""
"-1","-1","poldrack-single-stim","419","697410","0.0-380.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"733","89","poldrack-single-stim","420","698926","0.0-381.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","1","89","true",""
"-1","-1","poldrack-single-stim","421","699438","0.0-382.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","2","","",""
"-1","-1","poldrack-single-stim","422","701459","0.0-383.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"873","71","poldrack-single-stim","423","703928","0.0-384.0","sub-14_ses-03_1","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","test","AY","2","71","true",""
"-1","-1","poldrack-single-stim","424","704448","0.0-385.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","3","","",""
"-1","-1","poldrack-single-stim","425","706468","0.0-386.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"980","71","poldrack-single-stim","426","708249","0.0-387.0","sub-14_ses-03_1","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","test","AY","3","71","true",""
"-1","-1","poldrack-single-stim","427","708769","0.0-388.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","4","","",""
"-1","-1","poldrack-single-stim","428","710778","0.0-389.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"1430","89","poldrack-single-stim","429","712697","0.0-390.0","sub-14_ses-03_1","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","4","89","true",""
"-1","-1","poldrack-single-stim","430","713218","0.0-391.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","5","","",""
"-1","-1","poldrack-single-stim","431","715239","0.0-392.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","432","717157","0.0-393.0","sub-14_ses-03_1","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","5","89","false",""
"-1","-1","poldrack-single-stim","433","717679","0.0-394.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","6","","",""
"-1","-1","poldrack-single-stim","434","719698","0.0-395.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"849","71","poldrack-single-stim","435","722307","0.0-396.0","sub-14_ses-03_1","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","6","89","false",""
"-1","-1","poldrack-single-stim","436","722828","0.0-397.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","7","","",""
"-1","-1","poldrack-single-stim","437","724849","0.0-398.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","438","726368","0.0-399.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","AY","7","71","false",""
"-1","-1","poldrack-single-stim","439","726887","0.0-400.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","test","BY","8","","",""
"-1","-1","poldrack-single-stim","440","728898","0.0-401.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"794","71","poldrack-single-stim","441","730418","0.0-402.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","test","BY","8","71","true",""
"-1","-1","poldrack-single-stim","442","730937","0.0-403.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","test","BY","9","","",""
"-1","-1","poldrack-single-stim","443","732948","0.0-404.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","444","734468","0.0-405.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","BY","9","71","false",""
"-1","-1","poldrack-single-stim","445","734988","0.0-406.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","10","","",""
"-1","-1","poldrack-single-stim","446","737009","0.0-407.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"1458","89","poldrack-single-stim","447","738658","0.0-408.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","10","89","true",""
"-1","-1","poldrack-single-stim","448","739178","0.0-409.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","test","BX","11","","",""
"-1","-1","poldrack-single-stim","449","741199","0.0-410.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"319","71","poldrack-single-stim","450","743257","0.0-411.0","sub-14_ses-03_1","","2044","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","BX","11","71","true",""
"-1","-1","poldrack-single-stim","451","743779","0.0-412.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","12","","",""
"-1","-1","poldrack-single-stim","452","745795","0.0-413.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","453","747579","0.0-414.0","sub-14_ses-03_1","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","12","89","false",""
"-1","-1","poldrack-single-stim","454","748101","0.0-415.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","test","BX","13","","",""
"-1","-1","poldrack-single-stim","455","750120","0.0-416.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"204","71","poldrack-single-stim","456","752718","0.0-417.0","sub-14_ses-03_1","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","BX","13","71","true",""
"-1","-1","poldrack-single-stim","457","753237","0.0-418.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","14","","",""
"-1","-1","poldrack-single-stim","458","755259","0.0-419.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","459","756778","0.0-420.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","AY","14","71","false",""
"-1","-1","poldrack-single-stim","460","757299","0.0-421.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","15","","",""
"-1","-1","poldrack-single-stim","461","759318","0.0-422.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","462","761778","0.0-423.0","sub-14_ses-03_1","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","15","89","false",""
"-1","-1","poldrack-single-stim","463","762299","0.0-424.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","test","BY","16","","",""
"-1","-1","poldrack-single-stim","464","764317","0.0-425.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","465","765958","0.0-426.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","test","BY","16","71","false",""
"-1","-1","poldrack-single-stim","466","766477","0.0-427.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","17","","",""
"-1","-1","poldrack-single-stim","467","768500","0.0-428.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"698","89","poldrack-single-stim","468","770138","0.0-429.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","17","89","true",""
"-1","-1","poldrack-single-stim","469","770659","0.0-430.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","18","","",""
"-1","-1","poldrack-single-stim","470","772669","0.0-431.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"678","89","poldrack-single-stim","471","774188","0.0-432.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","18","89","true",""
"-1","-1","poldrack-single-stim","472","774709","0.0-433.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","test","BY","19","","",""
"-1","-1","poldrack-single-stim","473","776729","0.0-434.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"481","71","poldrack-single-stim","474","778376","0.0-435.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","BY","19","71","true",""
"-1","-1","poldrack-single-stim","475","778899","0.0-436.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","20","","",""
"-1","-1","poldrack-single-stim","476","780919","0.0-437.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"760","89","poldrack-single-stim","477","782437","0.0-438.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","20","89","true",""
"-1","-1","poldrack-single-stim","478","782958","0.0-439.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AY","21","","",""
"-1","-1","poldrack-single-stim","479","784979","0.0-440.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","480","787177","0.0-441.0","sub-14_ses-03_1","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","AY","21","71","false",""
"-1","-1","poldrack-single-stim","481","787698","0.0-442.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","22","","",""
"-1","-1","poldrack-single-stim","482","789717","0.0-443.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","483","791226","0.0-444.0","sub-14_ses-03_1","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","22","89","false",""
"-1","-1","poldrack-single-stim","484","791748","0.0-445.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","test","AX","23","","",""
"-1","-1","poldrack-single-stim","485","793769","0.0-446.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","486","795688","0.0-447.0","sub-14_ses-03_1","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","test","AX","23","89","false",""
"-1","-1","poldrack-single-stim","487","796208","0.0-448.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","test","BY","24","","",""
"-1","-1","poldrack-single-stim","488","798229","0.0-449.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"321","71","poldrack-single-stim","489","799889","0.0-450.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","BY","24","71","true",""
"-1","-1","poldrack-single-stim","490","800409","0.0-451.0","sub-14_ses-03_1","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","test","BY","25","","",""
"-1","-1","poldrack-single-stim","491","802428","0.0-452.0","sub-14_ses-03_1","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","test","","","","",""
"-1","-1","poldrack-single-stim","492","804067","0.0-453.0","sub-14_ses-03_1","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","test","BY","25","71","false",""
