"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"487","71","poldrack-single-stim","370","650362","0.0-331.0","sub-11_ses-03_2","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","25","71","true",""
"-1","-1","poldrack-single-stim","371","650882","0.0-332.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BY","test","26","","",""
"-1","-1","poldrack-single-stim","372","652893","0.0-333.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"554","71","poldrack-single-stim","373","654412","0.0-334.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","test","26","71","true",""
"-1","-1","poldrack-single-stim","374","654933","0.0-335.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","27","","",""
"-1","-1","poldrack-single-stim","375","656952","0.0-336.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"-1","-1","poldrack-single-stim","376","658472","0.0-337.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","27","89","false",""
"-1","-1","poldrack-single-stim","377","658992","0.0-338.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","28","","",""
"-1","-1","poldrack-single-stim","378","661013","0.0-339.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"794","89","poldrack-single-stim","379","662672","0.0-340.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","28","89","true",""
"-1","-1","poldrack-single-stim","380","663193","0.0-341.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","29","","",""
"-1","-1","poldrack-single-stim","381","665212","0.0-342.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"635","71","poldrack-single-stim","382","667401","0.0-343.0","sub-11_ses-03_2","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AY","test","29","71","true",""
"-1","-1","poldrack-single-stim","383","667921","0.0-344.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","30","","",""
"-1","-1","poldrack-single-stim","384","669931","0.0-345.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"682","71","poldrack-single-stim","385","672252","0.0-346.0","sub-11_ses-03_2","","2316","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AY","test","30","71","true",""
"-1","-1","poldrack-single-stim","386","672773","0.0-347.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","BX","test","31","","",""
"-1","-1","poldrack-single-stim","387","674791","0.0-348.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"480","71","poldrack-single-stim","388","676432","0.0-349.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","31","71","true",""
"-1","-1","poldrack-single-stim","389","676952","0.0-350.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","BX","test","32","","",""
"-1","-1","poldrack-single-stim","390","678973","0.0-351.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"632","71","poldrack-single-stim","391","681171","0.0-352.0","sub-11_ses-03_2","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","32","71","true",""
"-1","-1","poldrack-single-stim","392","681682","0.0-353.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","33","","",""
"-1","-1","poldrack-single-stim","393","683702","0.0-354.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"667","71","poldrack-single-stim","394","685752","0.0-355.0","sub-11_ses-03_2","","2044","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AY","test","33","71","true",""
"-1","-1","poldrack-single-stim","395","686273","0.0-356.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","34","","",""
"-1","-1","poldrack-single-stim","396","688283","0.0-357.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"696","89","poldrack-single-stim","397","690062","0.0-358.0","sub-11_ses-03_2","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","34","89","true",""
"-1","-1","poldrack-single-stim","398","690572","0.0-359.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","35","","",""
"-1","-1","poldrack-single-stim","399","692592","0.0-360.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"387","89","poldrack-single-stim","400","694111","0.0-361.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","35","89","true",""
"-1","-1","poldrack-single-stim","401","694630","0.0-362.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","36","","",""
"-1","-1","poldrack-single-stim","402","696652","0.0-363.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"579","89","poldrack-single-stim","403","698852","0.0-364.0","sub-11_ses-03_2","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","36","89","true",""
"-1","-1","poldrack-single-stim","404","699373","0.0-365.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","37","","",""
"-1","-1","poldrack-single-stim","405","701383","0.0-366.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"809","71","poldrack-single-stim","406","703842","0.0-367.0","sub-11_ses-03_2","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AY","test","37","71","true",""
"-1","-1","poldrack-single-stim","407","704365","0.0-368.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","38","","",""
"-1","-1","poldrack-single-stim","408","706383","0.0-369.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"729","89","poldrack-single-stim","409","708021","0.0-370.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","38","89","true",""
"-1","-1","poldrack-single-stim","410","708543","0.0-371.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","39","","",""
"-1","-1","poldrack-single-stim","411","710563","0.0-372.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"572","71","poldrack-single-stim","412","712482","0.0-373.0","sub-11_ses-03_2","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","39","89","false",""
"-1","-1","poldrack-single-stim","413","719991","0.0-374.0","sub-11_ses-03_2","","7500","1000","rest_block","","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","",""
"-1","-1","poldrack-single-stim","414","722533","0.0-375.0","sub-11_ses-03_2","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","",""
"-1","-1","poldrack-single-stim","415","723571","0.0-376.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","0","","",""
"-1","-1","poldrack-single-stim","416","725592","0.0-377.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"664","89","poldrack-single-stim","417","727371","0.0-378.0","sub-11_ses-03_2","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","0","89","true",""
"-1","-1","poldrack-single-stim","418","727891","0.0-379.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","1","","",""
"-1","-1","poldrack-single-stim","419","729911","0.0-380.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"523","89","poldrack-single-stim","420","731431","0.0-381.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","1","89","true",""
"-1","-1","poldrack-single-stim","421","731951","0.0-382.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","2","","",""
"-1","-1","poldrack-single-stim","422","733961","0.0-383.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1006","89","poldrack-single-stim","423","736422","0.0-384.0","sub-11_ses-03_2","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AY","test","2","71","false",""
"-1","-1","poldrack-single-stim","424","736941","0.0-385.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","3","","",""
"-1","-1","poldrack-single-stim","425","738962","0.0-386.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"658","71","poldrack-single-stim","426","740753","0.0-387.0","sub-11_ses-03_2","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","AY","test","3","71","true",""
"-1","-1","poldrack-single-stim","427","741273","0.0-388.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","4","","",""
"-1","-1","poldrack-single-stim","428","743292","0.0-389.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"572","89","poldrack-single-stim","429","745222","0.0-390.0","sub-11_ses-03_2","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","4","89","true",""
"-1","-1","poldrack-single-stim","430","745742","0.0-391.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","5","","",""
"-1","-1","poldrack-single-stim","431","747763","0.0-392.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"509","89","poldrack-single-stim","432","749681","0.0-393.0","sub-11_ses-03_2","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","5","89","true",""
"-1","-1","poldrack-single-stim","433","750203","0.0-394.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","6","","",""
"-1","-1","poldrack-single-stim","434","752222","0.0-395.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"566","89","poldrack-single-stim","435","754821","0.0-396.0","sub-11_ses-03_2","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","6","89","true",""
"-1","-1","poldrack-single-stim","436","755341","0.0-397.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","7","","",""
"-1","-1","poldrack-single-stim","437","757362","0.0-398.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"587","71","poldrack-single-stim","438","758881","0.0-399.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AY","test","7","71","true",""
"-1","-1","poldrack-single-stim","439","759402","0.0-400.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BY","test","8","","",""
"-1","-1","poldrack-single-stim","440","761412","0.0-401.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"816","71","poldrack-single-stim","441","762931","0.0-402.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","test","8","71","true",""
"-1","-1","poldrack-single-stim","442","763453","0.0-403.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BY","test","9","","",""
"-1","-1","poldrack-single-stim","443","765471","0.0-404.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"711","71","poldrack-single-stim","444","766991","0.0-405.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71","500","BY","test","9","71","true",""
"-1","-1","poldrack-single-stim","445","767512","0.0-406.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","10","","",""
"-1","-1","poldrack-single-stim","446","769533","0.0-407.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"660","89","poldrack-single-stim","447","771190","0.0-408.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","10","89","true",""
"-1","-1","poldrack-single-stim","448","771713","0.0-409.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BX","test","11","","",""
"-1","-1","poldrack-single-stim","449","773732","0.0-410.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"698","71","poldrack-single-stim","450","775781","0.0-411.0","sub-11_ses-03_2","","2044","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","11","71","true",""
"-1","-1","poldrack-single-stim","451","776291","0.0-412.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","12","","",""
"-1","-1","poldrack-single-stim","452","778311","0.0-413.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"420","89","poldrack-single-stim","453","780093","0.0-414.0","sub-11_ses-03_2","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","12","89","true",""
"-1","-1","poldrack-single-stim","454","780612","0.0-415.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BX","test","13","","",""
"-1","-1","poldrack-single-stim","455","782632","0.0-416.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"747","71","poldrack-single-stim","456","785231","0.0-417.0","sub-11_ses-03_2","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","13","71","true",""
"-1","-1","poldrack-single-stim","457","785752","0.0-418.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","14","","",""
"-1","-1","poldrack-single-stim","458","787771","0.0-419.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"725","89","poldrack-single-stim","459","789283","0.0-420.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AY","test","14","71","false",""
"-1","-1","poldrack-single-stim","460","789802","0.0-421.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","15","","",""
"-1","-1","poldrack-single-stim","461","791813","0.0-422.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"531","89","poldrack-single-stim","462","794271","0.0-423.0","sub-11_ses-03_2","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","15","89","true",""
"-1","-1","poldrack-single-stim","463","794793","0.0-424.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BY","test","16","","",""
"-1","-1","poldrack-single-stim","464","796803","0.0-425.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"415","71","poldrack-single-stim","465","798442","0.0-426.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","BY","test","16","71","true",""
"-1","-1","poldrack-single-stim","466","798953","0.0-427.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","17","","",""
"-1","-1","poldrack-single-stim","467","800973","0.0-428.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"545","89","poldrack-single-stim","468","802621","0.0-429.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","17","89","true",""
"-1","-1","poldrack-single-stim","469","803141","0.0-430.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","18","","",""
"-1","-1","poldrack-single-stim","470","805161","0.0-431.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"584","89","poldrack-single-stim","471","806682","0.0-432.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","18","89","true",""
"-1","-1","poldrack-single-stim","472","807204","0.0-433.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","BY","test","19","","",""
"-1","-1","poldrack-single-stim","473","809222","0.0-434.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"819","71","poldrack-single-stim","474","810862","0.0-435.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","BY","test","19","71","true",""
"-1","-1","poldrack-single-stim","475","811382","0.0-436.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","20","","",""
"-1","-1","poldrack-single-stim","476","813401","0.0-437.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"423","89","poldrack-single-stim","477","814925","0.0-438.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","20","89","true",""
"-1","-1","poldrack-single-stim","478","815444","0.0-439.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","21","","",""
"-1","-1","poldrack-single-stim","479","817452","0.0-440.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"632","71","poldrack-single-stim","480","819641","0.0-441.0","sub-11_ses-03_2","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AY","test","21","71","true",""
"-1","-1","poldrack-single-stim","481","820162","0.0-442.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","22","","",""
"-1","-1","poldrack-single-stim","482","822182","0.0-443.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"461","89","poldrack-single-stim","483","823701","0.0-444.0","sub-11_ses-03_2","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","22","89","true",""
"-1","-1","poldrack-single-stim","484","824222","0.0-445.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","23","","",""
"-1","-1","poldrack-single-stim","485","826241","0.0-446.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"617","89","poldrack-single-stim","486","828162","0.0-447.0","sub-11_ses-03_2","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","23","89","true",""
"-1","-1","poldrack-single-stim","487","828682","0.0-448.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","BY","test","24","","",""
"-1","-1","poldrack-single-stim","488","830703","0.0-449.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"490","71","poldrack-single-stim","489","832342","0.0-450.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","BY","test","24","71","true",""
"-1","-1","poldrack-single-stim","490","832861","0.0-451.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BY","test","25","","",""
"-1","-1","poldrack-single-stim","491","834882","0.0-452.0","sub-11_ses-03_2","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"955","71","poldrack-single-stim","492","836522","0.0-453.0","sub-11_ses-03_2","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","test","25","71","true",""
"-1","-1","poldrack-single-stim","493","837043","0.0-454.0","sub-11_ses-03_2","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","26","","",""
